popularity,budget,revenue,original_title,cast,director,runtime,release_date,vote_count,vote_average,release_year,new_split
0.97,14000000,5080409,Miller's Crossing,Gabriel Byrne|Marcia Gay Harden|John Turturro|Jon Polito|J.E. Freeman,Joel Coen,115,1990-09-21,206,7.4,1990,Drama
0.97,14000000,5080409,Miller's Crossing,Gabriel Byrne|Marcia Gay Harden|John Turturro|Jon Polito|J.E. Freeman,Joel Coen,115,1990-09-21,206,7.4,1990,Thriller
0.97,14000000,5080409,Miller's Crossing,Gabriel Byrne|Marcia Gay Harden|John Turturro|Jon Polito|J.E. Freeman,Joel Coen,115,1990-09-21,206,7.4,1990,Crime
0.89,50000000,41482207,Gremlins 2: The New Batch,Zach Galligan|Phoebe Cates|John Glover|Robert Prosky|Robert Picardo,Joe Dante,106,1990-06-15,303,6.1,1990,Comedy
0.89,50000000,41482207,Gremlins 2: The New Batch,Zach Galligan|Phoebe Cates|John Glover|Robert Prosky|Robert Picardo,Joe Dante,106,1990-06-15,303,6.1,1990,Horror
0.89,50000000,41482207,Gremlins 2: The New Batch,Zach Galligan|Phoebe Cates|John Glover|Robert Prosky|Robert Picardo,Joe Dante,106,1990-06-15,303,6.1,1990,Fantasy
0.86,11000000,48572000,Tremors,Kevin Bacon|Fred Ward|Finn Carter|Michael Gross|Reba McEntire,Ron Underwood,96,1990-01-19,485,6.3,1990,Action
0.86,11000000,48572000,Tremors,Kevin Bacon|Fred Ward|Finn Carter|Michael Gross|Reba McEntire,Ron Underwood,96,1990-01-19,485,6.3,1990,Horror
0.77,35000000,45681173,RoboCop 2,Peter Weller|Belinda Bauer|John Glover|Gabriel Damon|Mario Machado,Irvin Kershner,117,1990-06-22,249,5.3,1990,Action
0.77,35000000,45681173,RoboCop 2,Peter Weller|Belinda Bauer|John Glover|Gabriel Damon|Mario Machado,Irvin Kershner,117,1990-06-22,249,5.3,1990,Adventure
0.77,35000000,45681173,RoboCop 2,Peter Weller|Belinda Bauer|John Glover|Gabriel Damon|Mario Machado,Irvin Kershner,117,1990-06-22,249,5.3,1990,Crime
0.77,35000000,45681173,RoboCop 2,Peter Weller|Belinda Bauer|John Glover|Gabriel Damon|Mario Machado,Irvin Kershner,117,1990-06-22,249,5.3,1990,Science Fiction
0.77,35000000,45681173,RoboCop 2,Peter Weller|Belinda Bauer|John Glover|Gabriel Damon|Mario Machado,Irvin Kershner,117,1990-06-22,249,5.3,1990,Thriller
0.77,32000000,16283667,The Neverending Story II: The Next Chapter,Jonathan Brandis|Kenny Morrison|Clarissa Burt|John Wesley Shipp|Martin Umbach,George T. Miller,89,1990-10-24,111,5.7,1990,Drama
0.77,32000000,16283667,The Neverending Story II: The Next Chapter,Jonathan Brandis|Kenny Morrison|Clarissa Burt|John Wesley Shipp|Martin Umbach,George T. Miller,89,1990-10-24,111,5.7,1990,Family
0.77,32000000,16283667,The Neverending Story II: The Next Chapter,Jonathan Brandis|Kenny Morrison|Clarissa Burt|John Wesley Shipp|Martin Umbach,George T. Miller,89,1990-10-24,111,5.7,1990,Fantasy
0.77,32000000,16283667,The Neverending Story II: The Next Chapter,Jonathan Brandis|Kenny Morrison|Clarissa Burt|John Wesley Shipp|Martin Umbach,George T. Miller,89,1990-10-24,111,5.7,1990,Adventure
0.64,38000000,153518974,Another 48 Hrs.,Eddie Murphy|Nick Nolte|Brion James|Kevin Tighe|Ed O'Ross,Walter Hill,95,1990-06-08,90,5.5,1990,Thriller
0.64,38000000,153518974,Another 48 Hrs.,Eddie Murphy|Nick Nolte|Brion James|Kevin Tighe|Ed O'Ross,Walter Hill,95,1990-06-08,90,5.5,1990,Action
0.64,38000000,153518974,Another 48 Hrs.,Eddie Murphy|Nick Nolte|Brion James|Kevin Tighe|Ed O'Ross,Walter Hill,95,1990-06-08,90,5.5,1990,Comedy
0.64,38000000,153518974,Another 48 Hrs.,Eddie Murphy|Nick Nolte|Brion James|Kevin Tighe|Ed O'Ross,Walter Hill,95,1990-06-08,90,5.5,1990,Crime
0.64,38000000,153518974,Another 48 Hrs.,Eddie Murphy|Nick Nolte|Brion James|Kevin Tighe|Ed O'Ross,Walter Hill,95,1990-06-08,90,5.5,1990,Drama
0.64,6000000,24078196,Lionheart,Jean-Claude Van Damme|Harrison Page|Deborah Rennard|Ashley Johnson|Brian Thompson,Sheldon Lettich,105,1990-06-07,82,5.8,1990,Action
0.64,6000000,24078196,Lionheart,Jean-Claude Van Damme|Harrison Page|Deborah Rennard|Ashley Johnson|Brian Thompson,Sheldon Lettich,105,1990-06-07,82,5.8,1990,Thriller
0.61,4000000,16853487,Death Warrant,Jean-Claude Van Damme|Robert Guillaume|Cynthia Gibb|Patrick Kilpatrick|Art LaFleur,Deran Sarafian,93,1990-09-14,57,5.4,1990,Action
0.61,4000000,16853487,Death Warrant,Jean-Claude Van Damme|Robert Guillaume|Cynthia Gibb|Patrick Kilpatrick|Art LaFleur,Deran Sarafian,93,1990-09-14,57,5.4,1990,Crime
0.61,4000000,16853487,Death Warrant,Jean-Claude Van Damme|Robert Guillaume|Cynthia Gibb|Patrick Kilpatrick|Art LaFleur,Deran Sarafian,93,1990-09-14,57,5.4,1990,Drama
0.61,4000000,16853487,Death Warrant,Jean-Claude Van Damme|Robert Guillaume|Cynthia Gibb|Patrick Kilpatrick|Art LaFleur,Deran Sarafian,93,1990-09-14,57,5.4,1990,Mystery
0.61,4000000,16853487,Death Warrant,Jean-Claude Van Damme|Robert Guillaume|Cynthia Gibb|Patrick Kilpatrick|Art LaFleur,Deran Sarafian,93,1990-09-14,57,5.4,1990,Thriller
0.52,9500000,14560247,Wild at Heart,Nicolas Cage|Laura Dern|Willem Dafoe|J.E. Freeman|Crispin Glover,David Lynch,124,1990-05-01,145,6.5,1990,Comedy
0.52,9500000,14560247,Wild at Heart,Nicolas Cage|Laura Dern|Willem Dafoe|J.E. Freeman|Crispin Glover,David Lynch,124,1990-05-01,145,6.5,1990,Crime
0.52,9500000,14560247,Wild at Heart,Nicolas Cage|Laura Dern|Willem Dafoe|J.E. Freeman|Crispin Glover,David Lynch,124,1990-05-01,145,6.5,1990,Thriller
0.51,26000000,61489265,Flatliners,Kiefer Sutherland|Julia Roberts|Kevin Bacon|William Baldwin|Oliver Platt,Joel Schumacher,115,1990-08-09,179,6.0,1990,Drama
0.51,26000000,61489265,Flatliners,Kiefer Sutherland|Julia Roberts|Kevin Bacon|William Baldwin|Oliver Platt,Joel Schumacher,115,1990-08-09,179,6.0,1990,Horror
0.51,26000000,61489265,Flatliners,Kiefer Sutherland|Julia Roberts|Kevin Bacon|William Baldwin|Oliver Platt,Joel Schumacher,115,1990-08-09,179,6.0,1990,Science Fiction
0.51,26000000,61489265,Flatliners,Kiefer Sutherland|Julia Roberts|Kevin Bacon|William Baldwin|Oliver Platt,Joel Schumacher,115,1990-08-09,179,6.0,1990,Thriller
0.5,25000000,25965144,Jacob's Ladder,Tim Robbins|Elizabeth PeÃ±a|Danny Aiello|Matt Craven|Pruitt Taylor Vince,Adrian Lyne,113,1990-11-02,134,6.8,1990,Drama
0.5,25000000,25965144,Jacob's Ladder,Tim Robbins|Elizabeth PeÃ±a|Danny Aiello|Matt Craven|Pruitt Taylor Vince,Adrian Lyne,113,1990-11-02,134,6.8,1990,Mystery
0.5,25000000,25965144,Jacob's Ladder,Tim Robbins|Elizabeth PeÃ±a|Danny Aiello|Matt Craven|Pruitt Taylor Vince,Adrian Lyne,113,1990-11-02,134,6.8,1990,Horror
0.48,11000000,8266343,Cry-Baby,Johnny Depp|Amy Locane|Polly Bergen|Susan Tyrrell|Traci Lords,John Waters,85,1990-04-05,138,6.4,1990,Music
0.48,11000000,8266343,Cry-Baby,Johnny Depp|Amy Locane|Polly Bergen|Susan Tyrrell|Traci Lords,John Waters,85,1990-04-05,138,6.4,1990,Comedy
0.47,10000000,16153593,Mo' Better Blues,Denzel Washington|Spike Lee|Wesley Snipes|Giancarlo Esposito|John Turturro,Spike Lee,129,1990-08-03,24,6.0,1990,Drama
0.47,10000000,16153593,Mo' Better Blues,Denzel Washington|Spike Lee|Wesley Snipes|Giancarlo Esposito|John Turturro,Spike Lee,129,1990-08-03,24,6.0,1990,Romance
0.46,7000000,9229401,Dark Angel,Dolph Lundgren|Brian Benben|Betsy Brantley|Matthias Hues|Jay Bilas,Craig R. Baxley,91,1990-01-26,37,5.4,1990,Action
0.46,7000000,9229401,Dark Angel,Dolph Lundgren|Brian Benben|Betsy Brantley|Matthias Hues|Jay Bilas,Craig R. Baxley,91,1990-01-26,37,5.4,1990,Thriller
0.46,7000000,9229401,Dark Angel,Dolph Lundgren|Brian Benben|Betsy Brantley|Matthias Hues|Jay Bilas,Craig R. Baxley,91,1990-01-26,37,5.4,1990,Science Fiction
0.46,7000000,9229401,Dark Angel,Dolph Lundgren|Brian Benben|Betsy Brantley|Matthias Hues|Jay Bilas,Craig R. Baxley,91,1990-01-26,37,5.4,1990,Crime
0.46,7000000,9229401,Dark Angel,Dolph Lundgren|Brian Benben|Betsy Brantley|Matthias Hues|Jay Bilas,Craig R. Baxley,91,1990-01-26,37,5.4,1990,Horror
0.44,47000000,103738726,Dick Tracy,Warren Beatty|Al Pacino|Madonna|Charlie Korsmo|Glenne Headly,Warren Beatty,103,1990-06-15,125,5.7,1990,Adventure
0.44,47000000,103738726,Dick Tracy,Warren Beatty|Al Pacino|Madonna|Charlie Korsmo|Glenne Headly,Warren Beatty,103,1990-06-15,125,5.7,1990,Action
0.44,47000000,103738726,Dick Tracy,Warren Beatty|Al Pacino|Madonna|Charlie Korsmo|Glenne Headly,Warren Beatty,103,1990-06-15,125,5.7,1990,Comedy
0.44,47000000,103738726,Dick Tracy,Warren Beatty|Al Pacino|Madonna|Charlie Korsmo|Glenne Headly,Warren Beatty,103,1990-06-15,125,5.7,1990,Thriller
0.44,47000000,103738726,Dick Tracy,Warren Beatty|Al Pacino|Madonna|Charlie Korsmo|Glenne Headly,Warren Beatty,103,1990-06-15,125,5.7,1990,Crime
0.43,16000000,48878502,Darkman,Liam Neeson|Frances McDormand|Colin Friels|Larry Drake|Nelson Mashita,Sam Raimi,96,1990-08-24,148,6.0,1990,Action
0.43,16000000,48878502,Darkman,Liam Neeson|Frances McDormand|Colin Friels|Larry Drake|Nelson Mashita,Sam Raimi,96,1990-08-24,148,6.0,1990,Science Fiction
0.43,16000000,48878502,Darkman,Liam Neeson|Frances McDormand|Colin Friels|Larry Drake|Nelson Mashita,Sam Raimi,96,1990-08-24,148,6.0,1990,Crime
0.42,4200000,5835247,Night of the Living Dead,Patricia Tallman|Tony Todd|Tom Towles|McKee Anderson|Bill Moseley,Tom Savini,88,1990-10-19,63,6.7,1990,Horror
0.41,47000000,15691192,The Bonfire of the Vanities,Tom Hanks|Bruce Willis|Melanie Griffith|Kim Cattrall|Saul Rubinek,Brian De Palma,125,1990-12-21,46,4.8,1990,Comedy
0.41,47000000,15691192,The Bonfire of the Vanities,Tom Hanks|Bruce Willis|Melanie Griffith|Kim Cattrall|Saul Rubinek,Brian De Palma,125,1990-12-21,46,4.8,1990,Drama
0.4,12000000,46044400,Marked for Death,Steven Seagal|Basil Wallace|Keith David|Tom Wright|Joanna Pacula,Dwight H. Little,94,1990-10-05,44,6.0,1990,Action
0.4,12000000,46044400,Marked for Death,Steven Seagal|Basil Wallace|Keith David|Tom Wright|Joanna Pacula,Dwight H. Little,94,1990-10-05,44,6.0,1990,Thriller
0.39,15000000,201957688,Kindergarten Cop,Arnold Schwarzenegger|Penelope Ann Miller|Pamela Reed|Linda Hunt|Richard Tyson,Ivan Reitman,111,1990-12-21,304,5.7,1990,Comedy
0.59,1000000,2554476,King of New York,Christopher Walken|David Caruso|Laurence Fishburne|Victor Argo|Wesley Snipes,Abel Ferrara,103,1990-07-18,46,6.2,1990,Thriller
0.59,1000000,2554476,King of New York,Christopher Walken|David Caruso|Laurence Fishburne|Victor Argo|Wesley Snipes,Abel Ferrara,103,1990-07-18,46,6.2,1990,Crime
0.37,10500000,11582891,Graveyard Shift,David Andrews|Kelly Wolf|Stephen Macht|Robert Alan Beuth|Andrew Divoff,Ralph S. Singleton,89,1990-10-26,20,4.7,1990,Drama
0.37,10500000,11582891,Graveyard Shift,David Andrews|Kelly Wolf|Stephen Macht|Robert Alan Beuth|Andrew Divoff,Ralph S. Singleton,89,1990-10-26,20,4.7,1990,Horror
0.34,25000000,2075084,The Sheltering Sky,Debra Winger|John Malkovich|Campbell Scott|Jill Bennett|Timothy Spall,Bernardo Bertolucci,138,1990-10-24,25,6.2,1990,Adventure
0.34,25000000,2075084,The Sheltering Sky,Debra Winger|John Malkovich|Campbell Scott|Jill Bennett|Timothy Spall,Bernardo Bertolucci,138,1990-10-24,25,6.2,1990,Drama
0.34,25000000,2075084,The Sheltering Sky,Debra Winger|John Malkovich|Campbell Scott|Jill Bennett|Timothy Spall,Bernardo Bertolucci,138,1990-10-24,25,6.2,1990,Romance
0.32,1500000,5728953,Hardware,Dylan McDermott|Stacey Travis|William Hootkins|Carl McCoy|Iggy Pop,Richard Stanley,93,1990-09-14,33,5.1,1990,Horror
0.32,1500000,5728953,Hardware,Dylan McDermott|Stacey Travis|William Hootkins|Carl McCoy|Iggy Pop,Richard Stanley,93,1990-09-14,33,5.1,1990,Science Fiction
0.32,1500000,5728953,Hardware,Dylan McDermott|Stacey Travis|William Hootkins|Carl McCoy|Iggy Pop,Richard Stanley,93,1990-09-14,33,5.1,1990,Thriller
0.32,3,16,Tales from the Darkside: The Movie,Rae Dawn Chong|Christian Slater|Deborah Harry|Steve Buscemi|David Johansen,John Harrison,93,1990-05-03,37,5.8,1990,Fantasy
0.32,3,16,Tales from the Darkside: The Movie,Rae Dawn Chong|Christian Slater|Deborah Harry|Steve Buscemi|David Johansen,John Harrison,93,1990-05-03,37,5.8,1990,Horror
0.32,3,16,Tales from the Darkside: The Movie,Rae Dawn Chong|Christian Slater|Deborah Harry|Steve Buscemi|David Johansen,John Harrison,93,1990-05-03,37,5.8,1990,Comedy
0.31,10000000,47410000,Hard to Kill,Steven Seagal|Kelly LeBrock|William Sadler|Frederick Coffin|Bonnie Burroughs,Bruce Malmuth,96,1990-02-09,64,5.4,1990,Action
0.31,10000000,47410000,Hard to Kill,Steven Seagal|Kelly LeBrock|William Sadler|Frederick Coffin|Bonnie Burroughs,Bruce Malmuth,96,1990-02-09,64,5.4,1990,Thriller
0.3,37931000,27931461,The Rescuers Down Under,Bob Newhart|Eva Gabor|John Candy|Tristan Rogers|Adam Ryen,Hendel Butoy|Mike Gabriel,77,1990-11-16,166,6.4,1990,Adventure
0.3,37931000,27931461,The Rescuers Down Under,Bob Newhart|Eva Gabor|John Candy|Tristan Rogers|Adam Ryen,Hendel Butoy|Mike Gabriel,77,1990-11-16,166,6.4,1990,Animation
0.3,37931000,27931461,The Rescuers Down Under,Bob Newhart|Eva Gabor|John Candy|Tristan Rogers|Adam Ryen,Hendel Butoy|Mike Gabriel,77,1990-11-16,166,6.4,1990,Crime
0.3,37931000,27931461,The Rescuers Down Under,Bob Newhart|Eva Gabor|John Candy|Tristan Rogers|Adam Ryen,Hendel Butoy|Mike Gabriel,77,1990-11-16,166,6.4,1990,Family
0.3,37931000,27931461,The Rescuers Down Under,Bob Newhart|Eva Gabor|John Candy|Tristan Rogers|Adam Ryen,Hendel Butoy|Mike Gabriel,77,1990-11-16,166,6.4,1990,Fantasy
0.38,2500000,205068,Frankenhooker,Patty Mullen|James Lorinz|Joanne Ritchie|J.J. Clark|Helmar Augustus Cooper,Frank Henenlotter,85,1990-06-01,20,5.6,1990,Comedy
0.38,2500000,205068,Frankenhooker,Patty Mullen|James Lorinz|Joanne Ritchie|J.J. Clark|Helmar Augustus Cooper,Frank Henenlotter,85,1990-06-01,20,5.6,1990,Horror
0.38,2500000,205068,Frankenhooker,Patty Mullen|James Lorinz|Joanne Ritchie|J.J. Clark|Helmar Augustus Cooper,Frank Henenlotter,85,1990-06-01,20,5.6,1990,Science Fiction
0.26,11000000,8862354,Nightbreed,Craig Sheffer|Anne Bobby|David Cronenberg|Charles Haid|Hugh Quarshie,Clive Barker,102,1990-02-16,40,6.2,1990,Action
0.26,11000000,8862354,Nightbreed,Craig Sheffer|Anne Bobby|David Cronenberg|Charles Haid|Hugh Quarshie,Clive Barker,102,1990-02-16,40,6.2,1990,Drama
0.26,11000000,8862354,Nightbreed,Craig Sheffer|Anne Bobby|David Cronenberg|Charles Haid|Hugh Quarshie,Clive Barker,102,1990-02-16,40,6.2,1990,Fantasy
0.26,11000000,8862354,Nightbreed,Craig Sheffer|Anne Bobby|David Cronenberg|Charles Haid|Hugh Quarshie,Clive Barker,102,1990-02-16,40,6.2,1990,Horror
0.26,19000000,10000000,The Two Jakes,Jack Nicholson|Harvey Keitel|Meg Tilly|Madeleine Stowe|RubÃ©n Blades,Jack Nicholson,138,1990-08-10,17,6.0,1990,Crime
0.26,19000000,10000000,The Two Jakes,Jack Nicholson|Harvey Keitel|Meg Tilly|Madeleine Stowe|RubÃ©n Blades,Jack Nicholson,138,1990-08-10,17,6.0,1990,Drama
0.26,19000000,10000000,The Two Jakes,Jack Nicholson|Harvey Keitel|Meg Tilly|Madeleine Stowe|RubÃ©n Blades,Jack Nicholson,138,1990-08-10,17,6.0,1990,Mystery
0.08,49000000,20423389,The Adventures of Ford Fairlane,Andrew Dice Clay|Wayne Newton|Priscilla Presley|Morris Day|Lauren Holly,Renny Harlin,104,1990-07-11,33,6.5,1990,Action
0.08,49000000,20423389,The Adventures of Ford Fairlane,Andrew Dice Clay|Wayne Newton|Priscilla Presley|Morris Day|Lauren Holly,Renny Harlin,104,1990-07-11,33,6.5,1990,Comedy
0.08,49000000,20423389,The Adventures of Ford Fairlane,Andrew Dice Clay|Wayne Newton|Priscilla Presley|Morris Day|Lauren Holly,Renny Harlin,104,1990-07-11,33,6.5,1990,Thriller
0.08,49000000,20423389,The Adventures of Ford Fairlane,Andrew Dice Clay|Wayne Newton|Priscilla Presley|Morris Day|Lauren Holly,Renny Harlin,104,1990-07-11,33,6.5,1990,Crime
0.08,49000000,20423389,The Adventures of Ford Fairlane,Andrew Dice Clay|Wayne Newton|Priscilla Presley|Morris Day|Lauren Holly,Renny Harlin,104,1990-07-11,33,6.5,1990,Mystery
0.18,20000000,15379253,Mr. Destiny,Jim Belushi|Michael Caine|Linda Hamilton|Jon Lovitz|Rene Russo,James Orr,110,1990-10-12,23,6.2,1990,Fantasy
0.18,20000000,15379253,Mr. Destiny,Jim Belushi|Michael Caine|Linda Hamilton|Jon Lovitz|Rene Russo,James Orr,110,1990-10-12,23,6.2,1990,Comedy
0.18,20000000,15379253,Mr. Destiny,Jim Belushi|Michael Caine|Linda Hamilton|Jon Lovitz|Rene Russo,James Orr,110,1990-10-12,23,6.2,1990,Science Fiction
0.18,20000000,15379253,Mr. Destiny,Jim Belushi|Michael Caine|Linda Hamilton|Jon Lovitz|Rene Russo,James Orr,110,1990-10-12,23,6.2,1990,Romance
0.17,22000000,39071603,Postcards from the Edge,Meryl Streep|Shirley MacLaine|Dennis Quaid|Gene Hackman|Richard Dreyfuss,Mike Nichols,101,1990-09-12,15,6.0,1990,Comedy
0.17,22000000,39071603,Postcards from the Edge,Meryl Streep|Shirley MacLaine|Dennis Quaid|Gene Hackman|Richard Dreyfuss,Mike Nichols,101,1990-09-12,15,6.0,1990,Drama
0.14,500000,3779620,Paris is Burning,Dorian Corey|Pepper LaBeija|Willi Ninja|Octavia St. Laurent|Anji Xtravaganza,Jennie Livingston,71,1990-03-13,27,7.6,1990,Documentary
0.14,18000000,476684675,Home Alone,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara,Chris Columbus,103,1990-11-09,1393,7.0,1990,Comedy
0.14,18000000,476684675,Home Alone,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara,Chris Columbus,103,1990-11-09,1393,7.0,1990,Family
0.26,31000000,35419397,Mermaids,Cher|Winona Ryder|Christina Ricci|Bob Hoskins|Michael Schoeffling,Richard Benjamin,110,1990-12-14,68,6.5,1990,Comedy
0.26,31000000,35419397,Mermaids,Cher|Winona Ryder|Christina Ricci|Bob Hoskins|Michael Schoeffling,Richard Benjamin,110,1990-12-14,68,6.5,1990,Drama
0.26,31000000,35419397,Mermaids,Cher|Winona Ryder|Christina Ricci|Bob Hoskins|Michael Schoeffling,Richard Benjamin,110,1990-12-14,68,6.5,1990,Romance
0.13,2500000,26386000,House Party,Christopher Reid|Martin Lawrence|Christopher Martin|Robin Harris|Tisha Campbell-Martin,Reginald Hudlin,100,1990-03-09,21,6.6,1990,Comedy
0.13,2500000,26386000,House Party,Christopher Reid|Martin Lawrence|Christopher Martin|Robin Harris|Tisha Campbell-Martin,Reginald Hudlin,100,1990-03-09,21,6.6,1990,Drama
2.63,4000000,215880014,One Hundred and One Dalmatians,Rod Taylor|J. Pat O'Malley|Betty Lou Gerson|Martha Wentworth|Ben Wright,Clyde Geronimi|Hamilton Luske|Wolfgang Reitherman,79,2061-01-25,913,6.6,1961,Adventure
2.63,4000000,215880014,One Hundred and One Dalmatians,Rod Taylor|J. Pat O'Malley|Betty Lou Gerson|Martha Wentworth|Ben Wright,Clyde Geronimi|Hamilton Luske|Wolfgang Reitherman,79,2061-01-25,913,6.6,1961,Animation
2.63,4000000,215880014,One Hundred and One Dalmatians,Rod Taylor|J. Pat O'Malley|Betty Lou Gerson|Martha Wentworth|Ben Wright,Clyde Geronimi|Hamilton Luske|Wolfgang Reitherman,79,2061-01-25,913,6.6,1961,Comedy
2.63,4000000,215880014,One Hundred and One Dalmatians,Rod Taylor|J. Pat O'Malley|Betty Lou Gerson|Martha Wentworth|Ben Wright,Clyde Geronimi|Hamilton Luske|Wolfgang Reitherman,79,2061-01-25,913,6.6,1961,Family
1.75,2500000,9500000,Breakfast at Tiffany's,Audrey Hepburn|George Peppard|Patricia Neal|Buddy Ebsen|Martin Balsam,Blake Edwards,110,2061-10-05,557,7.4,1961,Comedy
1.75,2500000,9500000,Breakfast at Tiffany's,Audrey Hepburn|George Peppard|Patricia Neal|Buddy Ebsen|Martin Balsam,Blake Edwards,110,2061-10-05,557,7.4,1961,Drama
1.75,2500000,9500000,Breakfast at Tiffany's,Audrey Hepburn|George Peppard|Patricia Neal|Buddy Ebsen|Martin Balsam,Blake Edwards,110,2061-10-05,557,7.4,1961,Romance
0.9,6000000,43656822,West Side Story,Natalie Wood|Richard Beymer|Russ Tamblyn|Rita Moreno|George Chakiris,Jerome Robbins|Robert Wise,152,2061-10-18,192,6.6,1961,Music
0.9,6000000,43656822,West Side Story,Natalie Wood|Richard Beymer|Russ Tamblyn|Rita Moreno|George Chakiris,Jerome Robbins|Robert Wise,152,2061-10-18,192,6.6,1961,Crime
0.9,6000000,43656822,West Side Story,Natalie Wood|Richard Beymer|Russ Tamblyn|Rita Moreno|George Chakiris,Jerome Robbins|Robert Wise,152,2061-10-18,192,6.6,1961,Drama
0.75,6000000,28900000,The Guns of Navarone,Gregory Peck|David Niven|Anthony Quinn|Stanley Baker|Anthony Quayle,J. Lee Thompson|Alexander Mackendrick,158,2061-04-27,95,7.0,1961,Action
0.75,6000000,28900000,The Guns of Navarone,Gregory Peck|David Niven|Anthony Quinn|Stanley Baker|Anthony Quayle,J. Lee Thompson|Alexander Mackendrick,158,2061-04-27,95,7.0,1961,Adventure
0.75,6000000,28900000,The Guns of Navarone,Gregory Peck|David Niven|Anthony Quinn|Stanley Baker|Anthony Quayle,J. Lee Thompson|Alexander Mackendrick,158,2061-04-27,95,7.0,1961,Drama
0.75,6000000,28900000,The Guns of Navarone,Gregory Peck|David Niven|Anthony Quinn|Stanley Baker|Anthony Quayle,J. Lee Thompson|Alexander Mackendrick,158,2061-04-27,95,7.0,1961,War
0.54,3000000,10000000,Judgment at Nuremberg,Spencer Tracy|Burt Lancaster|Richard Widmark|Marlene Dietrich|Maximilian Schell,Stanley Kramer,186,2061-12-01,67,6.7,1961,Drama
0.54,3000000,10000000,Judgment at Nuremberg,Spencer Tracy|Burt Lancaster|Richard Widmark|Marlene Dietrich|Maximilian Schell,Stanley Kramer,186,2061-12-01,67,6.7,1961,History
0.28,5037000,14483352,King of Kings,Jeffrey Hunter|SiobhÃ¡n McKenna|Hurd Hatfield|Viveca Lindfors|Robert Ryan,Nicholas Ray,168,2061-10-11,10,5.9,1961,Drama
0.25,200000,2000000,The Pit and the Pendulum,Vincent Price|John Kerr|Barbara Steele|Luana Anders|Antony Carbone,Roger Corman,80,2061-08-12,23,6.3,1961,Horror
0.17,6000000,4300000,One-Eyed Jacks,Marlon Brando|Karl Malden|Katy Jurado|Pina Pellicer|Ben Johnson,Marlon Brando,141,2061-03-30,17,6.1,1961,Western
0.17,6000000,4300000,One-Eyed Jacks,Marlon Brando|Karl Malden|Katy Jurado|Pina Pellicer|Ben Johnson,Marlon Brando,141,2061-03-30,17,6.1,1961,Action
0.3,3000000,4000000,"One, Two, Three",James Cagney|Liselotte Pulver|Horst Buchholz|Pamela Tiffin|Howard St. John,Billy Wilder,115,2061-12-15,30,7.5,1961,Comedy
0.3,3000000,4000000,"One, Two, Three",James Cagney|Liselotte Pulver|Horst Buchholz|Pamela Tiffin|Howard St. John,Billy Wilder,115,2061-12-15,30,7.5,1961,Family
0.29,2900000,5000000,Pocketful of Miracles,Glenn Ford|Bette Davis|Hope Lange|Arthur O'Connell|Peter Falk,Frank Capra,136,2061-12-18,10,6.1,1961,Comedy
0.29,2900000,5000000,Pocketful of Miracles,Glenn Ford|Bette Davis|Hope Lange|Arthur O'Connell|Peter Falk,Frank Capra,136,2061-12-18,10,6.1,1961,Drama
2.61,806948,32000000,Psycho,Anthony Perkins|Vera Miles|John Gavin|Janet Leigh|Martin Balsam,Alfred Hitchcock,109,2060-08-14,1180,8.0,1960,Drama
2.61,806948,32000000,Psycho,Anthony Perkins|Vera Miles|John Gavin|Janet Leigh|Martin Balsam,Alfred Hitchcock,109,2060-08-14,1180,8.0,1960,Horror
2.61,806948,32000000,Psycho,Anthony Perkins|Vera Miles|John Gavin|Janet Leigh|Martin Balsam,Alfred Hitchcock,109,2060-08-14,1180,8.0,1960,Thriller
1.87,2000000,4905000,The Magnificent Seven,Yul Brynner|Eli Wallach|Steve McQueen|Charles Bronson|Robert Vaughn,John Sturges,128,2060-10-23,224,7.0,1960,Action
1.87,2000000,4905000,The Magnificent Seven,Yul Brynner|Eli Wallach|Steve McQueen|Charles Bronson|Robert Vaughn,John Sturges,128,2060-10-23,224,7.0,1960,Adventure
1.87,2000000,4905000,The Magnificent Seven,Yul Brynner|Eli Wallach|Steve McQueen|Charles Bronson|Robert Vaughn,John Sturges,128,2060-10-23,224,7.0,1960,Western
1.14,12000000,60000000,Spartacus,Kirk Douglas|Laurence Olivier|Jean Simmons|Charles Laughton|Peter Ustinov,Stanley Kubrick,197,2060-10-06,211,6.9,1960,Action
1.14,12000000,60000000,Spartacus,Kirk Douglas|Laurence Olivier|Jean Simmons|Charles Laughton|Peter Ustinov,Stanley Kubrick,197,2060-10-06,211,6.9,1960,Drama
1.14,12000000,60000000,Spartacus,Kirk Douglas|Laurence Olivier|Jean Simmons|Charles Laughton|Peter Ustinov,Stanley Kubrick,197,2060-10-06,211,6.9,1960,History
0.95,3000000,25000000,The Apartment,Jack Lemmon|Shirley MacLaine|Fred MacMurray|Ray Walston|Jack Kruschen,Billy Wilder,125,2060-06-15,235,7.9,1960,Comedy
0.95,3000000,25000000,The Apartment,Jack Lemmon|Shirley MacLaine|Fred MacMurray|Ray Walston|Jack Kruschen,Billy Wilder,125,2060-06-15,235,7.9,1960,Drama
